Window_ID,Center_Sentence,Full_Window_Text,Valence_Ridge,Arousal_Ridge,Dominance_Ridge,Valence_RF,Arousal_RF,Dominance_RF,Narrative_Progress,Valence_Ridge_Smooth,Arousal_Ridge_Smooth,Dominance_Ridge_Smooth,Valence_RF_Smooth,Arousal_RF_Smooth,Dominance_RF_Smooth,VAD_range,Convergence,Entr_Index,Entrapment,Episode_ID
485,"It was clear to Gregor that Grete had not said enough and that his father took it to mean that something bad had happened, that he was responsible for some act of violence.","“Just as I expected”, said his father, “just as I always said, but you women wouldn’t listen, would you.” It was clear to Gregor that Grete had not said enough and that his father took it to mean that something bad had happened, that he was responsible for some act of violence. That meant Gregor would now have to try to calm his father, as he did not have the time to explain things to him even if that had been possible.",0.0741070657968521,-0.049836054444313,0.2159827947616577,0.1468399999999999,-0.08905,0.1197399999999999,0.6310299869621904,0.0938770658509802,-0.0475172183776878,0.0226112092878933,0.1181509414841437,-0.0284598169336381,0.1326721314154936,0.16113194834913172,0,0.005965360811169951,0,0
486,"That meant Gregor would now have to try to calm his father, as he did not have the time to explain things to him even if that had been possible.","It was clear to Gregor that Grete had not said enough and that his father took it to mean that something bad had happened, that he was responsible for some act of violence. That meant Gregor would now have to try to calm his father, as he did not have the time to explain things to him even if that had been possible. So he fled to the door of his room and pressed himself against it so that his father, when he came in from the hall, could see straight away that Gregor had the best intentions and would go back into his room without delay, that it would not be necessary to drive him back but that they had only to open the door and he would disappear.",0.0705407038331031,0.3586376905441284,0.2738358378410339,0.1135099999999999,-0.00525,0.16619,0.6323337679269883,0.098120439764301,-0.0488808824409471,0.0526833269938737,0.1418877868584487,-0.0386565250081721,0.1567601994115705,0.1954167244197426,0,0.0,0,0
487,"So he fled to the door of his room and pressed himself against it so that his father, when he came in from the hall, could see straight away that Gregor had the best intentions and would go back into his room without delay, that it would not be necessary to drive him back but that they had only to open the door and he would disappear.","That meant Gregor would now have to try to calm his father, as he did not have the time to explain things to him even if that had been possible. So he fled to the door of his room and pressed himself against it so that his father, when he came in from the hall, could see straight away that Gregor had the best intentions and would go back into his room without delay, that it would not be necessary to drive him back but that they had only to open the door and he would disappear. His father, though, was not in the mood to notice subtleties like that; “Ah!”, he shouted as he came in, sounding as if he were both angry and glad at the same time.",0.1201653257012367,0.3050514161586761,0.2086431384086609,0.15651,0.0105299999999999,0.26606,0.6336375488917861,0.0537138515876325,-0.0406286551617994,0.0630794583450497,0.1564628473357287,-0.056096162144491,0.1698394802222927,0.2259356423667837,0,0.0,0,0
488,"His father, though, was not in the mood to notice subtleties like that; “Ah!”, he shouted as he came in, sounding as if he were both angry and glad at the same time.","So he fled to the door of his room and pressed himself against it so that his father, when he came in from the hall, could see straight away that Gregor had the best intentions and would go back into his room without delay, that it would not be necessary to drive him back but that they had only to open the door and he would disappear. His father, though, was not in the mood to notice subtleties like that; “Ah!”, he shouted as he came in, sounding as if he were both angry and glad at the same time. Gregor drew his head back from the door and lifted it towards his father.",0.0908741280436515,0.1834921538829803,0.1826651990413665,0.28137,-0.02604,0.28379,0.634941329856584,0.0176566459268058,-0.0222443741484109,0.0842961753253035,0.1719091762013708,-0.0567184504740104,0.1693882510624366,0.2286276266753812,0,0.0,0,0
489,Gregor drew his head back from the door and lifted it towards his father.,"His father, though, was not in the mood to notice subtleties like that; “Ah!”, he shouted as he came in, sounding as if he were both angry and glad at the same time. Gregor drew his head back from the door and lifted it towards his father. He really had not imagined his father the way he stood there now; of late, with his new habit of crawling about, he had neglected to pay attention to what was going on the rest of the flat the way he had done before.",-0.0765784233808517,-0.2500024437904358,-0.165041297674179,0.0986399999999999,-0.03909,0.08373,0.636245110821382,0.0103881032729471,-0.0376779751005161,0.0863108324041033,0.1985503399803833,-0.0557383295194501,0.1694578653154605,0.2542886694998334,0,0.0,0,0
490,"He really had not imagined his father the way he stood there now; of late, with his new habit of crawling about, he had neglected to pay attention to what was going on the rest of the flat the way he had done before.","Gregor drew his head back from the door and lifted it towards his father. He really had not imagined his father the way he stood there now; of late, with his new habit of crawling about, he had neglected to pay attention to what was going on the rest of the flat the way he had done before. He really ought to have expected things to have changed, but still, still, was that really his father?",0.0858460515737533,-0.2813256382942199,-0.1515941470861435,0.17313,-0.1454500000000001,0.12047,0.6375488917861799,0.0267469956240899,-0.0345521485627828,0.0959432002494295,0.2170860052304648,-0.0529029748283746,0.1686470742072552,0.2699889800588394,0,0.0,0,0
491,"He really ought to have expected things to have changed, but still, still, was that really his father?","He really had not imagined his father the way he stood there now; of late, with his new habit of crawling about, he had neglected to pay attention to what was going on the rest of the flat the way he had done before. He really ought to have expected things to have changed, but still, still, was that really his father? The same tired man as used to be laying there entombed in his bed when Gregor came back from his business trips, who would receive him sitting in the armchair in his nightgown when he came back in the evenings; who was hardly even able to stand up but, as a sign of his pleasure, would just raise his arms and who, on the couple of times a year when they went for a walk together on a Sunday or public holiday wrapped up tightly in his overcoat between Gregor and his mother, would always labour his way forward a little more slowly than them, who were already walking slowly for his sake; who would place his stick down carefully",-0.0139492191374301,-0.413613498210907,-0.2462649643421173,0.19244,-0.09958,0.1368599999999999,0.6388526727509778,0.0375084043411949,-0.0201205700445928,0.1000048804488696,0.217508345864659,-0.0454448022229481,0.1614423112128126,0.2629531480876071,0,0.0,0,0
492,"The same tired man as used to be laying there entombed in his bed when Gregor came back from his business trips, who would receive him sitting in the armchair in his nightgown when he came back in the evenings; who was hardly even able to stand up but, as a sign of his pleasure, would just raise his arms and who, on the couple of times a year when they went for a walk together on a Sunday or public holiday wrapped up tightly in his overcoat between Gregor and his mother, would always labour his way forward a little more slowly than them, who were already walking slowly for his sake; who would place his stick down carefully","He really ought to have expected things to have changed, but still, still, was that really his father? The same tired man as used to be laying there entombed in his bed when Gregor came back from his business trips, who would receive him sitting in the armchair in his nightgown when he came back in the evenings; who was hardly even able to stand up but, as a sign of his pleasure, would just raise his arms and who, on the couple of times a year when they went for a walk together on a Sunday or public holiday wrapped up tightly in his overcoat between Gregor and his mother, would always labour his way forward a little more slowly than them, who were already walking slowly for his sake; who would place his stick down carefully and, if he wanted to say something would invariably stop and gather his companions around him.",-0.0023129303008317,-0.1926352083683014,-0.0796356499195098,0.19738,0.07339,0.1570799999999999,0.6401564537157758,0.0309012828491583,-0.0219561093538295,0.0847645258313584,0.2168686629617495,-0.0452400653808428,0.1441900457665886,0.2621087283425923,0,0.0,0,0
493,"and, if he wanted to say something would invariably stop and gather his companions around him.","The same tired man as used to be laying there entombed in his bed when Gregor came back from his business trips, who would receive him sitting in the armchair in his nightgown when he came back in the evenings; who was hardly even able to stand up but, as a sign of his pleasure, would just raise his arms and who, on the couple of times a year when they went for a walk together on a Sunday or public holiday wrapped up tightly in his overcoat between Gregor and his mother, would always labour his way forward a little more slowly than them, who were already walking slowly for his sake; who would place his stick down carefully and, if he wanted to say something would invariably stop and gather his companions around him. He was standing up straight enough now; dressed in a smart blue uniform with gold buttons, the sort worn by the employees at the banking institute; above the high, stiff collar of the coat his strong double-chin emerged; under the bushy eyebrows, his piercing, dark eyes looked out fresh and alert; his normally unkempt white hair was combed down painfully close to his scalp.",-0.1267900019884109,-0.2128106653690338,-0.0352252535521984,0.2761099999999999,-0.04149,0.1719399999999999,0.6414602346805737,0.0159408912216696,-0.0137804923028034,0.0636909078525316,0.1981314351095104,-0.039613190585158,0.1331147531873144,0.2377446256946684,0,0.0,0,0
494,"He was standing up straight enough now; dressed in a smart blue uniform with gold buttons, the sort worn by the employees at the banking institute; above the high, stiff collar of the coat his strong double-chin emerged; under the bushy eyebrows, his piercing, dark eyes looked out fresh and alert; his normally unkempt white hair was combed down painfully close to his scalp.","and, if he wanted to say something would invariably stop and gather his companions around him. He was standing up straight enough now; dressed in a smart blue uniform with gold buttons, the sort worn by the employees at the banking institute; above the high, stiff collar of the coat his strong double-chin emerged; under the bushy eyebrows, his piercing, dark eyes looked out fresh and alert; his normally unkempt white hair was combed down painfully close to his scalp. He took his cap, with its gold monogram from, probably, some bank, and threw it in an arc right across the room onto the sofa, put his hands in his trouser pockets, pushing back the bottom of his long uniform coat, and, with look of determination, walked towards Gregor.",-0.0894166380167007,0.0641791671514511,0.1855541914701461,0.1809499999999999,-0.12521,0.10524,0.6427640156453716,-0.0063956301104021,-0.0450141868636557,0.0273238062699044,0.1866559006211157,-0.0292870545930039,0.1283651160509954,0.2159429552141196,0,0.0,0,0
495,"He took his cap, with its gold monogram from, probably, some bank, and threw it in an arc right across the room onto the sofa, put his hands in his trouser pockets, pushing back the bottom of his long uniform coat, and, with look of determination, walked towards Gregor.","He was standing up straight enough now; dressed in a smart blue uniform with gold buttons, the sort worn by the employees at the banking institute; above the high, stiff collar of the coat his strong double-chin emerged; under the bushy eyebrows, his piercing, dark eyes looked out fresh and alert; his normally unkempt white hair was combed down painfully close to his scalp. He took his cap, with its gold monogram from, probably, some bank, and threw it in an arc right across the room onto the sofa, put his hands in his trouser pockets, pushing back the bottom of his long uniform coat, and, with look of determination, walked towards Gregor. He probably did not even know himself what he had in mind, but nonetheless lifted his feet unusually high.",0.0048749754205346,0.2591310441493988,0.3612189292907715,0.21098,-0.12467,0.1513999999999999,0.6440677966101694,-0.0530186860912557,-0.0435563207132996,0.0099397858482397,0.1658010853219986,-0.0272644001307613,0.1246892121608353,0.19306548545275992,0,0.03379949168676411,0,0
496,"He probably did not even know himself what he had in mind, but nonetheless lifted his feet unusually high.","He took his cap, with its gold monogram from, probably, some bank, and threw it in an arc right across the room onto the sofa, put his hands in his trouser pockets, pushing back the bottom of his long uniform coat, and, with look of determination, walked towards Gregor. He probably did not even know himself what he had in mind, but nonetheless lifted his feet unusually high. Gregor was amazed at the enormous size of the soles of his boots, but wasted no time with that—he knew full well, right from the first day of his new life, that his father thought it necessary to always be extremely strict with him.",0.0164529290050268,0.1126609146595001,0.2096342295408249,0.22784,-0.00582,0.0171399999999999,0.6453715775749674,-0.096021952228111,-0.0420999033757136,-0.0103709321729679,0.1457933442301388,-0.0211169892121605,0.113692556390976,0.16691033344229927,0,0.17693604426207993,0,0
497,"Gregor was amazed at the enormous size of the soles of his boots, but wasted no time with that—he knew full well, right from the first day of his new life, that his father thought it necessary to always be extremely strict with him.","He probably did not even know himself what he had in mind, but nonetheless lifted his feet unusually high. Gregor was amazed at the enormous size of the soles of his boots, but wasted no time with that—he knew full well, right from the first day of his new life, that his father thought it necessary to always be extremely strict with him. And so he ran up to his father, stopped when his father stopped, scurried forwards again when he moved, even slightly.",0.2097335010766983,0.2795734703540802,0.3044672012329101,0.21804,0.1195799999999999,0.0659,0.6466753585397653,-0.1050061287843079,-0.0086960232944201,-0.006058954514731,0.1239057044785862,-0.0149192154298788,0.1006406472703485,0.13882491990846502,1,0.32124524769489615,0,0
498,"And so he ran up to his father, stopped when his father stopped, scurried forwards again when he moved, even slightly.","Gregor was amazed at the enormous size of the soles of his boots, but wasted no time with that—he knew full well, right from the first day of his new life, that his father thought it necessary to always be extremely strict with him. And so he ran up to his father, stopped when his father stopped, scurried forwards again when he moved, even slightly. In this way they went round the room several times without anything decisive happening, without even giving the impression of a chase as everything went so slowly.",-0.0071463156491518,0.0333548709750175,0.0706309527158737,0.1279199999999999,0.01637,0.2151599999999999,0.6479791395045632,-0.101720650859076,0.0303870622183114,0.0087557627066564,0.0974658810068637,-0.0016253023864007,0.1095794802222935,0.1112047826086942,1,0.6307812309690682,0,0
499,"In this way they went round the room several times without anything decisive happening, without even giving the impression of a chase as everything went so slowly.","And so he ran up to his father, stopped when his father stopped, scurried forwards again when he moved, even slightly. In this way they went round the room several times without anything decisive happening, without even giving the impression of a chase as everything went so slowly. Gregor remained all this time on the floor, largely because he feared his father might see it as especially provoking if he fled onto the wall or ceiling.",-0.1810547858476638,0.0514529980719089,-0.1517016738653183,-0.03889,-0.03549,0.0843799999999999,0.6492829204693611,-0.1043460941600992,0.0784777671515191,0.0258390842472638,0.0880553318077792,0.0050696534815298,0.1236029061784881,0.1185332526969583,1,0.7866668412314075,0,0
500,"Gregor remained all this time on the floor, largely because he feared his father might see it as especially provoking if he fled onto the wall or ceiling.","In this way they went round the room several times without anything decisive happening, without even giving the impression of a chase as everything went so slowly. Gregor remained all this time on the floor, largely because he feared his father might see it as especially provoking if he fled onto the wall or ceiling. Whatever he did, Gregor had to admit that he certainly would not be able to keep up this running about for long, as for each step his father took he had to carry out countless movements.",-0.1523065865039825,-0.0793388932943344,-0.1980412006378173,-0.00225,0.0620199999999999,0.11532,0.6505867014341591,-0.1275838361648098,0.099812959115336,0.0073261781936329,0.0590424027459946,0.0216980810722455,0.1186666426936892,0.09696856162144371,1,1.452090696693496,0,0
501,"Whatever he did, Gregor had to admit that he certainly would not be able to keep up this running about for long, as for each step his father took he had to carry out countless movements.","Gregor remained all this time on the floor, largely because he feared his father might see it as especially provoking if he fled onto the wall or ceiling. Whatever he did, Gregor had to admit that he certainly would not be able to keep up this running about for long, as for each step his father took he had to carry out countless movements. He became noticeably short of breath, even in his earlier life his lungs had not been very reliable.",-0.3831078708171844,-0.132822573184967,-0.3328052461147308,-0.0170799999999999,-0.00579,0.0635699999999999,0.651890482398957,-0.1342744257123884,0.1215082926626341,-0.0100998517616622,0.0238929584831641,0.0228344622425626,0.1161136286368079,0.0932791663942453,1,1.9925693054162528,0,0
502,"He became noticeably short of breath, even in his earlier life his lungs had not been very reliable.","Whatever he did, Gregor had to admit that he certainly would not be able to keep up this running about for long, as for each step his father took he had to carry out countless movements. He became noticeably short of breath, even in his earlier life his lungs had not been very reliable. Now, as he lurched about in his efforts to muster all the strength he could for running he could hardly keep his eyes open; his thoughts became too slow for him to think of any other way of saving himself than running; he almost forgot that the walls were there for him to use although, here, they were concealed behind carefully carved furniture full of notches and protrusions—then, right beside him, lightly tossed, something flew down and rolled in front of him.",-0.2857435643672943,0.0271307434886693,-0.168239340186119,-0.0720599999999999,0.0566699999999999,0.1721199999999999,0.6531942633637549,-0.1271075827823695,0.1018705086471411,-0.0322938386421499,-0.0002936907486106,0.0173527394573387,0.1181923602484457,0.11848605099705631,1,2.2186338105502923,0,0
503,"Now, as he lurched about in his efforts to muster all the strength he could for running he could hardly keep his eyes open; his thoughts became too slow for him to think of any other way of saving himself than running; he almost forgot that the walls were there for him to use although, here, they were concealed behind carefully carved furniture full of notches and protrusions—then, right beside him, lightly tossed, something flew down and rolled in front of him.","He became noticeably short of breath, even in his earlier life his lungs had not been very reliable. Now, as he lurched about in his efforts to muster all the strength he could for running he could hardly keep his eyes open; his thoughts became too slow for him to think of any other way of saving himself than running; he almost forgot that the walls were there for him to use although, here, they were concealed behind carefully carved furniture full of notches and protrusions—then, right beside him, lightly tossed, something flew down and rolled in front of him. It was an apple; then another one immediately flew at him; Gregor froze in shock; there was no longer any point in running as his father had decided to bombard him.",-0.3762242197990417,0.145300880074501,-0.119801327586174,-0.0652499999999999,-0.00164,0.1518999999999999,0.6544980443285527,-0.1391446528908782,0.1023171390935001,-0.0511784658503315,0.0011086760379208,0.0263329879045436,0.1220174959136957,0.12090881987577491,1,2.4072223049786876,0,0
504,It was an apple; then another one immediately flew at him; Gregor froze in shock; there was no longer any point in running as his father had decided to bombard him.,"Now, as he lurched about in his efforts to muster all the strength he could for running he could hardly keep his eyes open; his thoughts became too slow for him to think of any other way of saving himself than running; he almost forgot that the walls were there for him to use although, here, they were concealed behind carefully carved furniture full of notches and protrusions—then, right beside him, lightly tossed, something flew down and rolled in front of him. It was an apple; then another one immediately flew at him; Gregor froze in shock; there was no longer any point in running as his father had decided to bombard him. He had filled his pockets with fruit from the bowl on the sideboard and now, without even taking the time for careful aim, threw one apple after another.",-0.1574084162712097,0.1150814220309257,0.029000574722886,0.1336099999999999,-0.0379899999999999,0.13939,0.6558018252933507,-0.162952750538854,0.066502145759154,-0.0879940488882627,0.0009230140568812,0.02867786204642,0.1257839588100671,0.1248609447531859,1,2.464535531770876,0,0
505,"He had filled his pockets with fruit from the bowl on the sideboard and now, without even taking the time for careful aim, threw one apple after another.","It was an apple; then another one immediately flew at him; Gregor froze in shock; there was no longer any point in running as his father had decided to bombard him. He had filled his pockets with fruit from the bowl on the sideboard and now, without even taking the time for careful aim, threw one apple after another. These little, red apples rolled about on the floor, knocking into each other as if they had electric motors.",0.0452618263661861,0.1441726684570312,-0.0317018516361713,-0.0028599999999999,0.0782499999999999,0.06282,0.6571056062581486,-0.1712424631704546,0.0525240437762428,-0.0948177961539435,-0.0012186335403726,0.0174203269042168,0.1236076626348464,0.12482629617521901,1,2.233733714052624,0,0
506,"These little, red apples rolled about on the floor, knocking into each other as if they had electric motors.","He had filled his pockets with fruit from the bowl on the sideboard and now, without even taking the time for careful aim, threw one apple after another. These little, red apples rolled about on the floor, knocking into each other as if they had electric motors. An apple thrown without much force glanced against Gregor’s back and slid off without doing any harm.",0.2272377163171768,0.0354172773659229,0.147533968091011,0.0331199999999999,-0.0310799999999999,0.1319099999999999,0.6584093872229465,-0.1846260345946145,0.044331195728622,-0.0995416641156181,0.0054816639424647,0.0006510722458319,0.1240915397188608,0.1234404674730289,1,1.745293813730502,0,0
507,An apple thrown without much force glanced against Gregor’s back and slid off without doing any harm.,"These little, red apples rolled about on the floor, knocking into each other as if they had electric motors. An apple thrown without much force glanced against Gregor’s back and slid off without doing any harm. Another one however, immediately following it, hit squarely and lodged in his back; Gregor wanted to drag himself away, as if he could remove the surprising, the incredible pain by changing his position; but he felt as if nailed to the spot and spread himself out, all his senses in confusion.",-0.1446745097637176,0.082064151763916,0.0065079517662525,-0.0182499999999999,0.04751,0.2307799999999999,0.6597131681877444,-0.1828925172673792,0.0393209370896191,-0.0917940395231152,0.0223587119973844,-0.0007864988558352,0.1192622981366444,0.12004879699247961,1,1.4650144784627632,0,0
508,"Another one however, immediately following it, hit squarely and lodged in his back; Gregor wanted to drag himself away, as if he could remove the surprising, the incredible pain by changing his position; but he felt as if nailed to the spot and spread himself out, all his senses in confusion.","An apple thrown without much force glanced against Gregor’s back and slid off without doing any harm. Another one however, immediately following it, hit squarely and lodged in his back; Gregor wanted to drag himself away, as if he could remove the surprising, the incredible pain by changing his position; but he felt as if nailed to the spot and spread himself out, all his senses in confusion. The last thing he saw was the door of his room being pulled open, his sister was screaming, his mother ran out in front of her in her blouse (as his sister had taken off some of her clothes after she had fainted to make it easier for her to breathe), she ran to his father, her skirts unfastened and sliding one after another to the ground, stumbling over the skirts she pushed herself to his father, her arms around him, uniting herself with him totally—now Gregor lost his ability to see anything—her hands behind his father’s head begging him to spare Gregor’s life.",-0.2596327364444732,0.1484737992286682,-0.1159657984972,0.0570799999999999,-0.0131,0.07117,0.6610169491525424,-0.1373710350424823,0.0324763657184799,-0.06186291618725,0.0470671853546904,-0.0021520693036939,0.1159982576005216,0.1181503269042155,1,1.0718862730967942,0,0
509,"The last thing he saw was the door of his room being pulled open, his sister was screaming, his mother ran out in front of her in her blouse (as his sister had taken off some of her clothes after she had fainted to make it easier for her to breathe), she ran to his father, her skirts unfastened and sliding one after another to the ground, stumbling over the skirts she pushed herself to his father, her arms around him, uniting herself with him totally—now Gregor lost his ability to see anything—her hands behind his father’s head begging him to spare Gregor’s life.","Another one however, immediately following it, hit squarely and lodged in his back; Gregor wanted to drag himself away, as if he could remove the surprising, the incredible pain by changing his position; but he felt as if nailed to the spot and spread himself out, all his senses in confusion. The last thing he saw was the door of his room being pulled open, his sister was screaming, his mother ran out in front of her in her blouse (as his sister had taken off some of her clothes after she had fainted to make it easier for her to breathe), she ran to his father, her skirts unfastened and sliding one after another to the ground, stumbling over the skirts she pushed herself to his father, her arms around him, uniting herself with him totally—now Gregor lost his ability to see anything—her hands behind his father’s head begging him to spare Gregor’s life. III   No-one dared to remove the apple lodged in Gregor’s flesh, so it remained there as a visible reminder of his injury.",-0.1946402788162231,0.0626616179943084,-0.1240968257188797,-0.04306,0.0606399999999999,0.0561299999999999,0.6623207301173403,-0.0936958571873416,-0.0070009500204775,-0.0556312640663077,0.0696088067996068,-0.0170789735207582,0.1211222000653793,0.1382011735861375,1,0.394683097368737,0,0
510,"III   No-one dared to remove the apple lodged in Gregor’s flesh, so it remained there as a visible reminder of his injury.","The last thing he saw was the door of his room being pulled open, his sister was screaming, his mother ran out in front of her in her blouse (as his sister had taken off some of her clothes after she had fainted to make it easier for her to breathe), she ran to his father, her skirts unfastened and sliding one after another to the ground, stumbling over the skirts she pushed herself to his father, her arms around him, uniting herself with him totally—now Gregor lost his ability to see anything—her hands behind his father’s head begging him to spare Gregor’s life. III   No-one dared to remove the apple lodged in Gregor’s flesh, so it remained there as a visible reminder of his injury. He had suffered it there for more than a month, and his condition seemed serious enough to remind even his father that Gregor, despite his current sad and revolting form, was a family member who could not be treated as an enemy.",-0.0510352104902267,-0.0071296673268079,0.0228459350764751,0.0497899999999999,-0.1056499999999999,0.1346599999999999,0.6636245110821382,-0.060931034843446,-0.0400208386782236,-0.0594578706825296,0.0795629290617839,-0.0230072572736185,0.1173381366459612,0.1403453939195797,1,0.13292296992184918,0,0
511,"He had suffered it there for more than a month, and his condition seemed serious enough to remind even his father that Gregor, despite his current sad and revolting form, was a family member who could not be treated as an enemy.","III   No-one dared to remove the apple lodged in Gregor’s flesh, so it remained there as a visible reminder of his injury. He had suffered it there for more than a month, and his condition seemed serious enough to remind even his father that Gregor, despite his current sad and revolting form, was a family member who could not be treated as an enemy. On the contrary, as a family there was a duty to swallow any revulsion for him and to be patient, just to be patient.",-0.0558752864599227,-0.2361094057559967,-0.0377801470458507,0.2645799999999999,-0.07394,0.1359899999999999,0.664928292046936,-0.0354392718637601,-0.0769881685113694,-0.0691985740134835,0.0923126413860727,-0.0262626511932,0.127289091206275,0.153551742399475,0,0.05712425252789327,0,0
512,"On the contrary, as a family there was a duty to swallow any revulsion for him and to be patient, just to be patient.","He had suffered it there for more than a month, and his condition seemed serious enough to remind even his father that Gregor, despite his current sad and revolting form, was a family member who could not be treated as an enemy. On the contrary, as a family there was a duty to swallow any revulsion for him and to be patient, just to be patient. Because of his injuries, Gregor had lost much of his mobility—probably permanently.",-0.3307809829711914,-0.0446829348802566,-0.2038012742996215,0.2567,-0.00529,0.0867199999999999,0.666232073011734,-0.0274254346638427,-0.1359617264600939,-0.0937941505178802,0.1050665871199725,-0.0374446779993457,0.1220053383458631,0.1594500163452088,0,0.0,0,0
513,"Because of his injuries, Gregor had lost much of his mobility—probably permanently.","On the contrary, as a family there was a duty to swallow any revulsion for him and to be patient, just to be patient. Because of his injuries, Gregor had lost much of his mobility—probably permanently. He had been reduced to the condition of an ancient invalid and it took him long, long minutes to crawl across his room—crawling over the ceiling was out of the question—but this deterioration in his condition was fully (in his opinion) made up for by the door to the living room being left open every evening.",-0.0459528639912605,-0.36702561378479,-0.2551262974739074,-0.03276,-0.04379,0.0779899999999999,0.6675358539765319,-0.0178845600916442,-0.1854009116254176,-0.1048264910630447,0.1146818829682888,-0.0441301438378549,0.113948437397841,0.1588120268061437,0,0.0,0,0
514,"He had been reduced to the condition of an ancient invalid and it took him long, long minutes to crawl across his room—crawling over the ceiling was out of the question—but this deterioration in his condition was fully (in his opinion) made up for by the door to the living room being left open every evening.","Because of his injuries, Gregor had lost much of his mobility—probably permanently. He had been reduced to the condition of an ancient invalid and it took him long, long minutes to crawl across his room—crawling over the ceiling was out of the question—but this deterioration in his condition was fully (in his opinion) made up for by the door to the living room being left open every evening. He got into the habit of closely watching it for one or two hours before it was opened and then, lying in the darkness of his room where he could not be seen from the living room, he could watch the family in the light of the dinner table and listen to their conversation—with everyone’s permission, in a way, and thus quite differently from before.",0.0708090439438819,-0.1226739063858985,-0.0426878072321414,0.1218,-0.0800599999999999,0.10458,0.6688396349413298,-0.0184609165074786,-0.2367657266341634,-0.1190909425478052,0.1374429977116688,-0.0562482739457332,0.1072268257600509,0.193691271657402,0,0.0,0,0
515,"He got into the habit of closely watching it for one or two hours before it was opened and then, lying in the darkness of his room where he could not be seen from the living room, he could watch the family in the light of the dinner table and listen to their conversation—with everyone’s permission, in a way, and thus quite differently from before.","He had been reduced to the condition of an ancient invalid and it took him long, long minutes to crawl across his room—crawling over the ceiling was out of the question—but this deterioration in his condition was fully (in his opinion) made up for by the door to the living room being left open every evening. He got into the habit of closely watching it for one or two hours before it was opened and then, lying in the darkness of his room where he could not be seen from the living room, he could watch the family in the light of the dinner table and listen to their conversation—with everyone’s permission, in a way, and thus quite differently from before. They no longer held the lively conversations of earlier times, of course, the ones that Gregor always thought about with longing when he was tired and getting into the damp bed in some small hotel room.",-0.0556669160723686,-0.3056239485740661,-0.2447183430194854,0.15455,-0.03196,0.13418,0.6701434159061278,-0.013588773121679,-0.2831531241146405,-0.1236314699065927,0.1721844557044764,-0.0762119843085966,0.0974274076495574,0.248396440013073,0,0.0,0,0
516,"They no longer held the lively conversations of earlier times, of course, the ones that Gregor always thought about with longing when he was tired and getting into the damp bed in some small hotel room.","He got into the habit of closely watching it for one or two hours before it was opened and then, lying in the darkness of his room where he could not be seen from the living room, he could watch the family in the light of the dinner table and listen to their conversation—with everyone’s permission, in a way, and thus quite differently from before. They no longer held the lively conversations of earlier times, of course, the ones that Gregor always thought about with longing when he was tired and getting into the damp bed in some small hotel room. All of them were usually very quiet nowadays.",0.2217695266008377,-0.2544705271720886,0.0160651355981826,0.15942,-0.01992,0.1675699999999999,0.6714471968709257,-0.0071770490931748,-0.3090749061403038,-0.129904139722413,0.1813163190585136,-0.0791243903236342,0.0923976724419733,0.2604407093821478,0,0.0,0,0
517,All of them were usually very quiet nowadays.,"They no longer held the lively conversations of earlier times, of course, the ones that Gregor always thought about with longing when he was tired and getting into the damp bed in some small hotel room. All of them were usually very quiet nowadays. Soon after dinner, his father would go to sleep in his chair; his mother and sister would urge each other to be quiet; his mother, bent deeply under the lamp, would sew fancy underwear for a fashion shop; his sister, who had taken a sales job, learned shorthand and French in the evenings so that she might be able to get a better position later on.",0.2197220027446746,-0.5266729593276978,-0.1487011462450027,0.1435999999999999,-0.1881900000000001,0.1002899999999999,0.6727509778357236,-0.0027467599134811,-0.3666377758796593,-0.1418234945273958,0.1780212749264443,-0.0952333899967298,0.0835382674076485,0.2732546649231741,0,0.0,0,0
518,"Soon after dinner, his father would go to sleep in his chair; his mother and sister would urge each other to be quiet; his mother, bent deeply under the lamp, would sew fancy underwear for a fashion shop; his sister, who had taken a sales job, learned shorthand and French in the evenings so that she might be able to get a better position later on.","All of them were usually very quiet nowadays. Soon after dinner, his father would go to sleep in his chair; his mother and sister would urge each other to be quiet; his mother, bent deeply under the lamp, would sew fancy underwear for a fashion shop; his sister, who had taken a sales job, learned shorthand and French in the evenings so that she might be able to get a better position later on. Sometimes his father would wake up and say to Gregor’s mother “you’re doing so much sewing again today!”, as if he did not know that he had been dozing—and then he would go back to sleep again while mother and sister would exchange a tired grin.",-0.0079762991517782,-0.4230096340179443,-0.2627729773521423,0.1322699999999999,-0.09259,0.07675,0.6740547588005215,-0.0126073113217918,-0.3800864067798097,-0.1381356395164809,0.1637603563255945,-0.1024286498855823,0.0850782510624376,0.2661890062111768,0,0.0,0,0
