Window_ID,Center_Sentence,Full_Window_Text,Valence,Arousal,Dominance,Narrative_Progress,Valence_Smooth,Arousal_Smooth,Dominance_Smooth,NEI,zV_drop,zA_rise,zD_drop,Entrapment,VAD_range,Convergence,Episode_ID
428,"“You can come in, he can’t be seen”, said his sister, obviously leading her in by the hand.","Gregor also refrained, this time, from spying out from under the sheet; he gave up the chance to see his mother until later and was simply glad that she had come. “You can come in, he can’t be seen”, said his sister, obviously leading her in by the hand. The old chest of drawers was too heavy for a pair of feeble women to be heaving about, but Gregor listened as they pushed it from its place, his sister always taking on the heaviest part of the work for herself and ignoring her mother’s warnings that she would strain herself.",5.0443964,3.014042,5.3830442,0.5567144719687093,5.220489,3.03018,5.4688973,0.0,0.0,0.0,0.0,0,2.4387173,0,0
429,"The old chest of drawers was too heavy for a pair of feeble women to be heaving about, but Gregor listened as they pushed it from its place, his sister always taking on the heaviest part of the work for herself and ignoring her mother’s warnings that she would strain herself.","“You can come in, he can’t be seen”, said his sister, obviously leading her in by the hand. The old chest of drawers was too heavy for a pair of feeble women to be heaving about, but Gregor listened as they pushed it from its place, his sister always taking on the heaviest part of the work for herself and ignoring her mother’s warnings that she would strain herself. This lasted a very long time.",4.1798234,3.0871763,4.6994467,0.5580182529335072,5.381267,3.0027251,5.563266,0.0,0.0,0.0,0.0,0,2.5605408999999995,0,0
430,This lasted a very long time.,"The old chest of drawers was too heavy for a pair of feeble women to be heaving about, but Gregor listened as they pushed it from its place, his sister always taking on the heaviest part of the work for herself and ignoring her mother’s warnings that she would strain herself. This lasted a very long time. After labouring at it for fifteen minutes or more his mother said it would be better to leave the chest where it was, for one thing it was too heavy for them to get the job finished before Gregor’s father got home and leaving it in the middle of the room it would be in his way even more, and for another thing it wasn’t even sure that taking the furniture away would really be any help to him.",4.5227976,3.255973,4.926745,0.559322033898305,5.456346,2.956675,5.583003,0.0,0.0,0.0,0.0,0,2.6263279999999996,0,0
431,"After labouring at it for fifteen minutes or more his mother said it would be better to leave the chest where it was, for one thing it was too heavy for them to get the job finished before Gregor’s father got home and leaving it in the middle of the room it would be in his way even more, and for another thing it wasn’t even sure that taking the furniture away would really be any help to him.","This lasted a very long time. After labouring at it for fifteen minutes or more his mother said it would be better to leave the chest where it was, for one thing it was too heavy for them to get the job finished before Gregor’s father got home and leaving it in the middle of the room it would be in his way even more, and for another thing it wasn’t even sure that taking the furniture away would really be any help to him. She thought just the opposite; the sight of the bare walls saddened her right to her heart; and why wouldn’t Gregor feel the same way about it, he’d been used to this furniture in his room for a long time and it would make him feel abandoned to be in an empty room like that.",4.495962,3.2225335,5.064567,0.560625814863103,5.4664974,2.9104342,5.58209,0.0,0.0,0.0,0.0,0,2.6716558,0,0
432,"She thought just the opposite; the sight of the bare walls saddened her right to her heart; and why wouldn’t Gregor feel the same way about it, he’d been used to this furniture in his room for a long time and it would make him feel abandoned to be in an empty room like that.","After labouring at it for fifteen minutes or more his mother said it would be better to leave the chest where it was, for one thing it was too heavy for them to get the job finished before Gregor’s father got home and leaving it in the middle of the room it would be in his way even more, and for another thing it wasn’t even sure that taking the furniture away would really be any help to him. She thought just the opposite; the sight of the bare walls saddened her right to her heart; and why wouldn’t Gregor feel the same way about it, he’d been used to this furniture in his room for a long time and it would make him feel abandoned to be in an empty room like that. Then, quietly, almost whispering as if wanting Gregor (whose whereabouts she did not know) to hear not even the tone of her voice, as she was convinced that he did not understand her words, she added “and by taking the furniture away, won’t it seem like we’re showing that we’ve given up all hope of improvement and we’re abandoning him to cope for himself?",4.8121223,2.896482,5.389351,0.5619295958279009,5.3702316,2.8610218,5.527374,0.0,0.0,0.0,0.0,0,2.6663522,0,0
433,"Then, quietly, almost whispering as if wanting Gregor (whose whereabouts she did not know) to hear not even the tone of her voice, as she was convinced that he did not understand her words, she added “and by taking the furniture away, won’t it seem like we’re showing that we’ve given up all hope of improvement and we’re abandoning him to cope for himself?","She thought just the opposite; the sight of the bare walls saddened her right to her heart; and why wouldn’t Gregor feel the same way about it, he’d been used to this furniture in his room for a long time and it would make him feel abandoned to be in an empty room like that. Then, quietly, almost whispering as if wanting Gregor (whose whereabouts she did not know) to hear not even the tone of her voice, as she was convinced that he did not understand her words, she added “and by taking the furniture away, won’t it seem like we’re showing that we’ve given up all hope of improvement and we’re abandoning him to cope for himself? I think it’d be best to leave the room exactly the way it was before so that when Gregor comes back to us again he’ll find everything unchanged and he’ll be able to forget the time in between all the easier”.",5.352209,2.5221882,5.9894156,0.5632333767926988,5.292336,2.8298,5.49371,0.0,0.0,0.0,0.0,0,2.66391,0,0
434,I think it’d be best to leave the room exactly the way it was before so that when Gregor comes back to us again he’ll find everything unchanged and he’ll be able to forget the time in between all the easier”.,"Then, quietly, almost whispering as if wanting Gregor (whose whereabouts she did not know) to hear not even the tone of her voice, as she was convinced that he did not understand her words, she added “and by taking the furniture away, won’t it seem like we’re showing that we’ve given up all hope of improvement and we’re abandoning him to cope for himself? I think it’d be best to leave the room exactly the way it was before so that when Gregor comes back to us again he’ll find everything unchanged and he’ll be able to forget the time in between all the easier”. Hearing these words from his mother made Gregor realise that the lack of any direct human communication, along with the monotonous life led by the family during these two months, must have made him confused—he could think of no other way of explaining to himself why he had seriously wanted his room emptied out.",5.6342893,2.7262592,5.7497845,0.5645371577574967,5.280999,2.8214417,5.5163965,0.0,0.0,0.0,0.0,0,2.6949548,0,0
435,"Hearing these words from his mother made Gregor realise that the lack of any direct human communication, along with the monotonous life led by the family during these two months, must have made him confused—he could think of no other way of explaining to himself why he had seriously wanted his room emptied out.","I think it’d be best to leave the room exactly the way it was before so that when Gregor comes back to us again he’ll find everything unchanged and he’ll be able to forget the time in between all the easier”. Hearing these words from his mother made Gregor realise that the lack of any direct human communication, along with the monotonous life led by the family during these two months, must have made him confused—he could think of no other way of explaining to himself why he had seriously wanted his room emptied out. Had he really wanted to transform his room into a cave, a warm room fitted out with the nice furniture he had inherited?",6.330143,2.8610814,6.005057,0.5658409387222947,5.2863555,2.8039618,5.571435,0.0,0.0,0.0,0.0,0,2.7674732,0,0
436,"Had he really wanted to transform his room into a cave, a warm room fitted out with the nice furniture he had inherited?","Hearing these words from his mother made Gregor realise that the lack of any direct human communication, along with the monotonous life led by the family during these two months, must have made him confused—he could think of no other way of explaining to himself why he had seriously wanted his room emptied out. Had he really wanted to transform his room into a cave, a warm room fitted out with the nice furniture he had inherited? That would have let him crawl around unimpeded in any direction, but it would also have let him quickly forget his past when he had still been human.",5.445516,3.377423,5.4397244,0.5671447196870926,5.337998,2.8307006,5.616508,0.0,0.0,0.0,0.0,0,2.7858073999999995,0,0
437,"That would have let him crawl around unimpeded in any direction, but it would also have let him quickly forget his past when he had still been human.","Had he really wanted to transform his room into a cave, a warm room fitted out with the nice furniture he had inherited? That would have let him crawl around unimpeded in any direction, but it would also have let him quickly forget his past when he had still been human. He had come very close to forgetting, and it had only been the voice of his mother, unheard for so long, that had shaken him out of it.",5.9407625,2.841448,6.015347,0.5684485006518905,5.416922,2.9255016,5.699241,0.0,0.0,0.0,0.0,0,2.7737393999999997,0,0
438,"He had come very close to forgetting, and it had only been the voice of his mother, unheard for so long, that had shaken him out of it.","That would have let him crawl around unimpeded in any direction, but it would also have let him quickly forget his past when he had still been human. He had come very close to forgetting, and it had only been the voice of his mother, unheard for so long, that had shaken him out of it. Nothing should be removed; everything had to stay; he could not do without the good influence the furniture had on his condition; and if the furniture made it difficult for him to crawl about mindlessly that was not a loss but a great advantage.",6.953842,2.3111033,6.4921207,0.5697522816166883,5.5497866,3.0052593,5.786326,0.0,0.0,0.0,0.0,0,2.7810667,0,0
439,Nothing should be removed; everything had to stay; he could not do without the good influence the furniture had on his condition; and if the furniture made it difficult for him to crawl about mindlessly that was not a loss but a great advantage.,"He had come very close to forgetting, and it had only been the voice of his mother, unheard for so long, that had shaken him out of it. Nothing should be removed; everything had to stay; he could not do without the good influence the furniture had on his condition; and if the furniture made it difficult for him to crawl about mindlessly that was not a loss but a great advantage. His sister, unfortunately, did not agree; she had become used to the idea, not without reason, that she was Gregor’s spokesman to his parents about the things that concerned him.",4.4132924,2.7039785,5.037283,0.5710560625814863,5.57322,3.1065862,5.8245225,0.0,0.0,0.0,0.0,0,2.7179362999999994,0,0
440,"His sister, unfortunately, did not agree; she had become used to the idea, not without reason, that she was Gregor’s spokesman to his parents about the things that concerned him.","Nothing should be removed; everything had to stay; he could not do without the good influence the furniture had on his condition; and if the furniture made it difficult for him to crawl about mindlessly that was not a loss but a great advantage. His sister, unfortunately, did not agree; she had become used to the idea, not without reason, that she was Gregor’s spokesman to his parents about the things that concerned him. This meant that his mother’s advice now was sufficient reason for her to insist on removing not only the chest of drawers and the desk, as she had thought at first, but all the furniture apart from the all-important couch.",4.8807883,2.948266,5.454846,0.5723598435462842,5.5292807,3.2063553,5.7879953,0.0,0.0,0.0,0.0,0,2.5816400000000006,0,0
441,"This meant that his mother’s advice now was sufficient reason for her to insist on removing not only the chest of drawers and the desk, as she had thought at first, but all the furniture apart from the all-important couch.","His sister, unfortunately, did not agree; she had become used to the idea, not without reason, that she was Gregor’s spokesman to his parents about the things that concerned him. This meant that his mother’s advice now was sufficient reason for her to insist on removing not only the chest of drawers and the desk, as she had thought at first, but all the furniture apart from the all-important couch. It was more than childish perversity, of course, or the unexpected confidence she had recently acquired, that made her insist; she had indeed noticed that Gregor needed a lot of room to crawl about in, whereas the furniture, as far as anyone could see, was of no use to him at all.",4.5690403,3.1971738,5.3320885,0.5736636245110821,5.3908286,3.3121233,5.698933,0.0,0.0,0.20732238178964632,0.0,0,2.3868097,0,0
442,"It was more than childish perversity, of course, or the unexpected confidence she had recently acquired, that made her insist; she had indeed noticed that Gregor needed a lot of room to crawl about in, whereas the furniture, as far as anyone could see, was of no use to him at all.","This meant that his mother’s advice now was sufficient reason for her to insist on removing not only the chest of drawers and the desk, as she had thought at first, but all the furniture apart from the all-important couch. It was more than childish perversity, of course, or the unexpected confidence she had recently acquired, that made her insist; she had indeed noticed that Gregor needed a lot of room to crawl about in, whereas the furniture, as far as anyone could see, was of no use to him at all. Girls of that age, though, do become enthusiastic about things and feel they must get their way whenever they can.",5.8361473,3.5546165,5.9708066,0.57496740547588,5.2542367,3.4402323,5.606025,0.0,0.0,0.6192271742000709,0.0,0,2.1657927,0,0
443,"Girls of that age, though, do become enthusiastic about things and feel they must get their way whenever they can.","It was more than childish perversity, of course, or the unexpected confidence she had recently acquired, that made her insist; she had indeed noticed that Gregor needed a lot of room to crawl about in, whereas the furniture, as far as anyone could see, was of no use to him at all. Girls of that age, though, do become enthusiastic about things and feel they must get their way whenever they can. Perhaps this was what tempted Grete to make Gregor’s situation seem even more shocking than it was so that she could do even more for him.",5.2829523,3.8960354,5.716793,0.576271186440678,5.078062,3.5609078,5.4892855,0.0,0.0,1.007231270528387,0.0,0,1.9283777000000004,0,0
444,Perhaps this was what tempted Grete to make Gregor’s situation seem even more shocking than it was so that she could do even more for him.,"Girls of that age, though, do become enthusiastic about things and feel they must get their way whenever they can. Perhaps this was what tempted Grete to make Gregor’s situation seem even more shocking than it was so that she could do even more for him. Grete would probably be the only one who would dare enter a room dominated by Gregor crawling about the bare walls by himself.",4.9736524,3.8236864,5.4104757,0.5775749674054759,5.020058,3.5692587,5.4531274,0.0,0.0,1.034081653646983,0.0,0,1.8838686999999998,0,0
445,Grete would probably be the only one who would dare enter a room dominated by Gregor crawling about the bare walls by himself.,Perhaps this was what tempted Grete to make Gregor’s situation seem even more shocking than it was so that she could do even more for him. Grete would probably be the only one who would dare enter a room dominated by Gregor crawling about the bare walls by himself. So she refused to let her mother dissuade her.,5.066843,4.3805046,5.600109,0.5788787483702738,4.977038,3.6435401,5.3933005,0.0,0.0,1.272916276093149,0.0,0,1.7497603999999995,0,0
446,So she refused to let her mother dissuade her.,"Grete would probably be the only one who would dare enter a room dominated by Gregor crawling about the bare walls by himself. So she refused to let her mother dissuade her. Gregor’s mother already looked uneasy in his room, she soon stopped speaking and helped Gregor’s sister to get the chest of drawers out with what strength she had.",4.8046813,4.090175,5.455849,0.5801825293350716,4.984676,3.6625946,5.378241,0.0,0.0,1.33418160379834,0.0,0,1.7156464000000002,0,0
447,"Gregor’s mother already looked uneasy in his room, she soon stopped speaking and helped Gregor’s sister to get the chest of drawers out with what strength she had.","So she refused to let her mother dissuade her. Gregor’s mother already looked uneasy in his room, she soon stopped speaking and helped Gregor’s sister to get the chest of drawers out with what strength she had. The chest of drawers was something that Gregor could do without if he had to, but the writing desk had to stay.",5.205966,3.5561814,5.428032,0.5814863102998696,4.927837,3.7534132,5.310039,0.0,0.0,1.6261877593378058,0.0,0,1.5566258,0,0
448,"The chest of drawers was something that Gregor could do without if he had to, but the writing desk had to stay.","Gregor’s mother already looked uneasy in his room, she soon stopped speaking and helped Gregor’s sister to get the chest of drawers out with what strength she had. The chest of drawers was something that Gregor could do without if he had to, but the writing desk had to stay. Hardly had the two women pushed the chest of drawers, groaning, out of the room than Gregor poked his head out from under the couch to see what he could do about it.",4.3685975,3.4982464,4.7807937,0.5827900912646675,4.8598833,3.7868803,5.2427626,0.0,0.0,1.733793461342185,0.0,0,1.4558822999999999,0,0
449,"Hardly had the two women pushed the chest of drawers, groaning, out of the room than Gregor poked his head out from under the couch to see what he could do about it.","The chest of drawers was something that Gregor could do without if he had to, but the writing desk had to stay. Hardly had the two women pushed the chest of drawers, groaning, out of the room than Gregor poked his head out from under the couch to see what he could do about it. He meant to be as careful and considerate as he could, but, unfortunately, it was his mother who came back first while Grete in the next room had her arms round the chest, pushing and pulling at it from side to side by herself without, of course, moving it an inch.",4.6911635,3.3865678,4.9365044,0.5840938722294654,4.7894516,3.7584617,5.161913,0.0,0.0,1.6424200407894136,0.0,0,1.4034513000000004,0,0
450,"He meant to be as careful and considerate as he could, but, unfortunately, it was his mother who came back first while Grete in the next room had her arms round the chest, pushing and pulling at it from side to side by herself without, of course, moving it an inch.","Hardly had the two women pushed the chest of drawers, groaning, out of the room than Gregor poked his head out from under the couch to see what he could do about it. He meant to be as careful and considerate as he could, but, unfortunately, it was his mother who came back first while Grete in the next room had her arms round the chest, pushing and pulling at it from side to side by herself without, of course, moving it an inch. His mother was not used to the sight of Gregor, he might have made her ill, so Gregor hurried backwards to the far end of the couch.",4.177107,3.478043,4.7874317,0.5853976531942634,4.596145,3.6984253,4.99107,0.0,0.4041609318332741,1.4493869136939777,0.0,0,1.2926446999999999,0,0
451,"His mother was not used to the sight of Gregor, he might have made her ill, so Gregor hurried backwards to the far end of the couch.","He meant to be as careful and considerate as he could, but, unfortunately, it was his mother who came back first while Grete in the next room had her arms round the chest, pushing and pulling at it from side to side by herself without, of course, moving it an inch. His mother was not used to the sight of Gregor, he might have made her ill, so Gregor hurried backwards to the far end of the couch. In his startlement, though, he was not able to prevent the sheet at its front from moving a little.",5.2512317,3.6669707,5.195205,0.5867014341590613,4.354421,3.605155,4.795363,2.564360216811358,0.9253694284286321,1.149497885135812,0.489492903246914,0,1.1902080000000002,0,0
452,"In his startlement, though, he was not able to prevent the sheet at its front from moving a little.","His mother was not used to the sight of Gregor, he might have made her ill, so Gregor hurried backwards to the far end of the couch. In his startlement, though, he was not able to prevent the sheet at its front from moving a little. It was enough to attract his mother’s attention.",4.832015,3.4327517,4.9618287,0.5880052151238592,4.204362,3.5104737,4.673374,2.907946997574208,1.2489286355847409,0.8450721131631231,0.8139462488263443,0,1.1629003,0,0
453,It was enough to attract his mother’s attention.,"In his startlement, though, he was not able to prevent the sheet at its front from moving a little. It was enough to attract his mother’s attention. She stood very still, remained there a moment, and then went back out to Grete.",5.414222,3.0822377,5.335075,0.5893089960886571,4.195498,3.4842927,4.6215677,2.9806696128844523,1.2680413100143435,0.7608931767098118,0.9517351261602973,0,1.1372749999999998,0,0
454,"She stood very still, remained there a moment, and then went back out to Grete.","It was enough to attract his mother’s attention. She stood very still, remained there a moment, and then went back out to Grete. Gregor kept trying to assure himself that nothing unusual was happening, it was just a few pieces of furniture being moved after all, but he soon had to admit that the women going to and fro, their little calls to each other, the scraping of the furniture on the floor, all these things made him feel as if he were being assailed from all sides.",4.0522394,4.1039486,4.716573,0.590612777053455,4.2694283,3.4254553,4.637707,2.589156507725806,1.1086318160632083,0.571715156172853,0.9088095354897447,0,1.2122517,0,0
455,"Gregor kept trying to assure himself that nothing unusual was happening, it was just a few pieces of furniture being moved after all, but he soon had to admit that the women going to and fro, their little calls to each other, the scraping of the furniture on the floor, all these things made him feel as if he were being assailed from all sides.","She stood very still, remained there a moment, and then went back out to Grete. Gregor kept trying to assure himself that nothing unusual was happening, it was just a few pieces of furniture being moved after all, but he soon had to admit that the women going to and fro, their little calls to each other, the scraping of the furniture on the floor, all these things made him feel as if he were being assailed from all sides. With his head and legs pulled in against him and his body pressed to the floor, he was forced to admit to himself that he could not stand all of this much longer.",3.6910808,3.1754038,4.6708236,0.5919165580182529,4.3490324,3.3751318,4.6575694,2.20288164682286,0.9369883992579835,0.40991160746928074,0.8559816400955954,0,1.2824375999999997,0,0
456,"With his head and legs pulled in against him and his body pressed to the floor, he was forced to admit to himself that he could not stand all of this much longer.","Gregor kept trying to assure himself that nothing unusual was happening, it was just a few pieces of furniture being moved after all, but he soon had to admit that the women going to and fro, their little calls to each other, the scraping of the furniture on the floor, all these things made him feel as if he were being assailed from all sides. With his head and legs pulled in against him and his body pressed to the floor, he was forced to admit to himself that he could not stand all of this much longer. They were emptying his room out; taking away everything that was dear to him; they had already taken out the chest containing his fretsaw and other tools; now they threatened to remove the writing desk with its place clearly worn into the floor, the desk where he had done his homework as a business trainee, at high school, even while he had been at infant school—he really could not wait any longer to see whether the two women’s intentions were good.",3.4246597,3.8313496,4.0874853,0.5932203389830508,4.4453387,3.3465083,4.716449,1.7465908086369746,0.7293314771664174,0.3178793784646061,0.6993799530059511,0,1.3699407,0,0
457,"They were emptying his room out; taking away everything that was dear to him; they had already taken out the chest containing his fretsaw and other tools; now they threatened to remove the writing desk with its place clearly worn into the floor, the desk where he had done his homework as a business trainee, at high school, even while he had been at infant school—he really could not wait any longer to see whether the two women’s intentions were good.","With his head and legs pulled in against him and his body pressed to the floor, he was forced to admit to himself that he could not stand all of this much longer. They were emptying his room out; taking away everything that was dear to him; they had already taken out the chest containing his fretsaw and other tools; now they threatened to remove the writing desk with its place clearly worn into the floor, the desk where he had done his homework as a business trainee, at high school, even while he had been at infant school—he really could not wait any longer to see whether the two women’s intentions were good. He had nearly forgotten they were there anyway, as they were now too tired to say anything while they worked and he could only hear their feet as they stepped heavily on the floor.",3.1005359,3.2601638,3.841845,0.5945241199478487,4.523435,3.3319056,4.793733,1.3256951840010267,0.5609391987304314,0.2709277816827111,0.49382820358788426,0,1.4618273999999998,0,0
458,"He had nearly forgotten they were there anyway, as they were now too tired to say anything while they worked and he could only hear their feet as they stepped heavily on the floor.","They were emptying his room out; taking away everything that was dear to him; they had already taken out the chest containing his fretsaw and other tools; now they threatened to remove the writing desk with its place clearly worn into the floor, the desk where he had done his homework as a business trainee, at high school, even while he had been at infant school—he really could not wait any longer to see whether the two women’s intentions were good. He had nearly forgotten they were there anyway, as they were now too tired to say anything while they worked and he could only hear their feet as they stepped heavily on the floor. So, while the women were leant against the desk in the other room catching their breath, he sallied out, changed direction four times not knowing what he should save first before his attention was suddenly caught by the picture on the wall—which was already denuded of everything else that had been on it—of the lady dressed in copious fur.",3.4439008,3.2734275,4.066003,0.5958279009126467,4.6421385,3.3040028,4.907471,0.6775219219917015,0.30498913677710043,0.1812127964617705,0.19131998875283057,0,1.6034682,0,0
459,"So, while the women were leant against the desk in the other room catching their breath, he sallied out, changed direction four times not knowing what he should save first before his attention was suddenly caught by the picture on the wall—which was already denuded of everything else that had been on it—of the lady dressed in copious fur.","He had nearly forgotten they were there anyway, as they were now too tired to say anything while they worked and he could only hear their feet as they stepped heavily on the floor. So, while the women were leant against the desk in the other room catching their breath, he sallied out, changed direction four times not knowing what he should save first before his attention was suddenly caught by the picture on the wall—which was already denuded of everything else that had been on it—of the lady dressed in copious fur. He hurried up onto the picture and pressed himself against its glass, it held him firmly and felt good on his hot belly.",5.129511,3.0306582,4.9950867,0.5971316818774446,4.7058215,3.3140132,4.9810743,0.0,0.16767500707263447,0.21339891713982867,0.0,0,1.6670611000000002,0,0
460,"He hurried up onto the picture and pressed himself against its glass, it held him firmly and felt good on his hot belly.","So, while the women were leant against the desk in the other room catching their breath, he sallied out, changed direction four times not knowing what he should save first before his attention was suddenly caught by the picture on the wall—which was already denuded of everything else that had been on it—of the lady dressed in copious fur. He hurried up onto the picture and pressed himself against its glass, it held him firmly and felt good on his hot belly. This picture at least, now totally covered by Gregor, would certainly be taken away by no-one.",4.996993,3.2197437,5.1243396,0.5984354628422425,4.86344,3.2987776,5.177364,0.0,0.0,0.16441237712118612,0.0,0,1.8785863999999997,0,0
461,"This picture at least, now totally covered by Gregor, would certainly be taken away by no-one.","He hurried up onto the picture and pressed himself against its glass, it held him firmly and felt good on his hot belly. This picture at least, now totally covered by Gregor, would certainly be taken away by no-one. He turned his head to face the door into the living room so that he could watch the women when they came back.",6.7121043,3.525093,6.291563,0.5997392438070404,4.9309807,3.2898235,5.330915,0.0,0.0,0.13562254423105072,0.0,0,2.0410915000000003,0,0
462,He turned his head to face the door into the living room so that he could watch the women when they came back.,"This picture at least, now totally covered by Gregor, would certainly be taken away by no-one. He turned his head to face the door into the living room so that he could watch the women when they came back. They had not allowed themselves a long rest and came back quite soon; Grete had put her arm around her mother and was nearly carrying her.",5.896679,3.572391,5.747362,0.6010430247718384,5.0764484,3.3189561,5.4968038,0.0,0.0,0.22929166627068864,0.0,0,2.1778477000000005,0,0
463,They had not allowed themselves a long rest and came back quite soon; Grete had put her arm around her mother and was nearly carrying her.,"He turned his head to face the door into the living room so that he could watch the women when they came back. They had not allowed themselves a long rest and came back quite soon; Grete had put her arm around her mother and was nearly carrying her. “What shall we take now, then?”, said Grete and looked around.",5.973776,2.7041726,6.061636,0.6023468057366362,5.1156664,3.430706,5.543096,0.0,0.0,0.588597564852254,0.0,0,2.1123900000000004,0,0
464,"“What shall we take now, then?”, said Grete and looked around.","They had not allowed themselves a long rest and came back quite soon; Grete had put her arm around her mother and was nearly carrying her. “What shall we take now, then?”, said Grete and looked around. Her eyes met those of Gregor on the wall.",4.9749036,3.3557625,5.5548716,0.6036505867014341,5.3107724,3.4501019,5.7043214,0.0,0.0,0.6509605851171333,0.0,0,2.2542195000000005,0,0
465,Her eyes met those of Gregor on the wall.,"“What shall we take now, then?”, said Grete and looked around. Her eyes met those of Gregor on the wall. Perhaps only because her mother was there, she remained calm, bent her face to her so that she would not look round and said, albeit hurriedly and with a tremor in her voice: “Come on, let’s go back in the living room for a while?”",4.8142776,3.2443755,5.654902,0.604954367666232,5.3042116,3.564929,5.7567344,0.0,0.0,1.0201605069695487,0.0,0,2.1918054000000002,0,0
466,"Perhaps only because her mother was there, she remained calm, bent her face to her so that she would not look round and said, albeit hurriedly and with a tremor in her voice: “Come on, let’s go back in the living room for a while?”","Her eyes met those of Gregor on the wall. Perhaps only because her mother was there, she remained calm, bent her face to her so that she would not look round and said, albeit hurriedly and with a tremor in her voice: “Come on, let’s go back in the living room for a while?” Gregor could see what Grete had in mind, she wanted to take her mother somewhere safe and then chase him down from the wall.",4.826777,3.8336499,5.783073,0.60625814863103,5.298343,3.6159637,5.82528,0.0,0.0,1.1842507544090606,0.0,0,2.2093163000000002,0,0
467,"Gregor could see what Grete had in mind, she wanted to take her mother somewhere safe and then chase him down from the wall.","Perhaps only because her mother was there, she remained calm, bent her face to her so that she would not look round and said, albeit hurriedly and with a tremor in her voice: “Come on, let’s go back in the living room for a while?” Gregor could see what Grete had in mind, she wanted to take her mother somewhere safe and then chase him down from the wall. Well, she could certainly try it!",4.9691877,3.9286914,5.9254875,0.6075619295958279,5.1504173,3.7377672,5.764016,0.0,0.0,1.5758816732544438,0.0,0,2.0262488,0,0
468,"Well, she could certainly try it!","Gregor could see what Grete had in mind, she wanted to take her mother somewhere safe and then chase him down from the wall. Well, she could certainly try it! He sat unyielding on his picture.",5.047112,4.0087256,5.904399,0.6088657105606258,4.8510585,3.8650272,5.5537996,0.0,0.0,1.9850567029725024,0.0,0,1.6887723999999995,0,0
469,He sat unyielding on his picture.,"Well, she could certainly try it! He sat unyielding on his picture. He would rather jump at Grete’s face.",5.140014,3.6357663,6.1957183,0.6101694915254237,4.476972,3.9183812,5.2877555,0.0,0.6611233359170998,2.1566041219225034,0.0,0,1.3693743000000005,0,0
470,He would rather jump at Grete’s face.,"He sat unyielding on his picture. He would rather jump at Grete’s face. But Grete’s words had made her mother quite worried, she stepped to one side, saw the enormous brown patch against the flowers of the wallpaper, and before she even realised it was Gregor that she saw screamed: “Oh God, oh God!”",3.9381905,4.0333,4.569062,0.6114732724902217,4.296897,3.8921168,5.1111026,0.0,1.049403440600164,2.0721570321022393,0.0,0,1.2189857999999996,0,0
471,"But Grete’s words had made her mother quite worried, she stepped to one side, saw the enormous brown patch against the flowers of the wallpaper, and before she even realised it was Gregor that she saw screamed: “Oh God, oh God!”","He would rather jump at Grete’s face. But Grete’s words had made her mother quite worried, she stepped to one side, saw the enormous brown patch against the flowers of the wallpaper, and before she even realised it was Gregor that she saw screamed: “Oh God, oh God!” Arms outstretched, she fell onto the couch as if she had given up everything and stayed there immobile.",4.1819696,4.332425,4.5279937,0.6127770534550195,4.1537175,3.8228848,4.9792485,0.0,1.3581289785619526,1.8495575848490522,0.0004138413762031879,0,1.1563636999999996,0,0
472,"Arms outstretched, she fell onto the couch as if she had given up everything and stayed there immobile.","But Grete’s words had made her mother quite worried, she stepped to one side, saw the enormous brown patch against the flowers of the wallpaper, and before she even realised it was Gregor that she saw screamed: “Oh God, oh God!” Arms outstretched, she fell onto the couch as if she had given up everything and stayed there immobile. “Gregor!” shouted his sister, glowering at him and shaking her fist.",3.8174639,4.4097767,4.298889,0.6140808344198174,4.185687,3.7491086,4.922905,3.051813514183133,1.289195918411098,1.6123473158919135,0.1502702798801215,0,1.1737964,0,0
473,"“Gregor!” shouted his sister, glowering at him and shaking her fist.","Arms outstretched, she fell onto the couch as if she had given up everything and stayed there immobile. “Gregor!” shouted his sister, glowering at him and shaking her fist. That was the first word she had spoken to him directly since his transformation.",4.8569336,3.1276066,5.5572047,0.6153846153846154,4.160612,3.7642887,4.817242,3.4357198447145283,1.3432629661685744,1.661155408526072,0.431301470019882,0,1.0529533000000004,0,0
474,That was the first word she had spoken to him directly since his transformation.,"“Gregor!” shouted his sister, glowering at him and shaking her fist. That was the first word she had spoken to him directly since his transformation. She ran into the other room to fetch some kind of smelling salts to bring her mother out of her faint; Gregor wanted to help too—he could save his picture later, although he stuck fast to the glass and had to pull himself off by force; then he, too, ran into the next room as if he could advise his sister like in the old days; but he had to just stand behind her doing nothing; she was looking into various bottles, he startled her when she turned round; a bottle fell to the ground and broke; a splinter cut Gregor’s face, some kind of caustic medicine splashed all over him; now, without delaying any longer, Grete took hold of all the bottles she could and ran with them in to her mother; she slammed the door shut with her foot.",3.2028017,3.874507,4.193702,0.6166883963494133,4.210237,3.6303537,4.753438,3.067779897855286,1.2362608826206247,1.2305184636471787,0.6010005515874823,0,1.1230843,0,0
